Title,Artist,Album,File_Path,Cover_Path,Lowest_Pitch,First_Quartile_Pitch,Medium_Pitch,Third_Quartile_Pitch,Highest_Pitch
"春山空","Ren Ran","Ren然","./Music/Ren然/Ren Ran - 春山空.mp3","./Music/Ren然/cover.jpg"
"没握住的星","Ren Ran","Ren然","./Music/Ren然/Ren Ran - 没握住的星.mp3","./Music/Ren然/cover.jpg"
"落幕人","Ren Ran","Ren然","./Music/Ren然/Ren Ran - 落幕人.mp3","./Music/Ren然/cover.jpg"
"锁在轮回","Ren Ran","Ren然","./Music/Ren然/Ren Ran - 锁在轮回.mp3","./Music/Ren然/cover.jpg"
"飞鸟和蝉","Ren Ran","Ren然","./Music/Ren然/Ren Ran - 飞鸟和蝉.mp3","./Music/Ren然/cover.jpg"
"不如承諾來的簡單","Eason Chan","rice & shine","./Music/Rice & Shine/Eason Chan - 不如承諾來的簡單.mp3","./Music/Rice & Shine/cover.jpg"
"你給我聽好","Eason Chan","rice & shine","./Music/Rice & Shine/Eason Chan - 你給我聽好.mp3","./Music/Rice & Shine/cover.jpg"
"可以了","Eason Chan","rice & shine","./Music/Rice & Shine/Eason Chan - 可以了.mp3","./Music/Rice & Shine/cover.jpg"
"四季圈","Eason Chan","rice & shine","./Music/Rice & Shine/Eason Chan - 四季圈.mp3","./Music/Rice & Shine/cover.jpg"
"娛樂天空","Eason Chan","rice & shine","./Music/Rice & Shine/Eason Chan - 娛樂天空.mp3","./Music/Rice & Shine/cover.jpg"
"對面","Eason Chan","rice & shine","./Music/Rice & Shine/Eason Chan - 對面.mp3","./Music/Rice & Shine/cover.jpg"
"愚人快樂","Eason Chan","rice & shine","./Music/Rice & Shine/Eason Chan - 愚人快樂.mp3","./Music/Rice & Shine/cover.jpg"
"放棄治療","Eason Chan","rice & shine","./Music/Rice & Shine/Eason Chan - 放棄治療.mp3","./Music/Rice & Shine/cover.jpg"
"時光隧道","Eason Chan","rice & shine","./Music/Rice & Shine/Eason Chan - 時光隧道.mp3","./Music/Rice & Shine/cover.jpg"
"陰天快樂","Eason Chan","rice & shine","./Music/Rice & Shine/Eason Chan - 陰天快樂.mp3","./Music/Rice & Shine/cover.jpg"
"I Don't Wanna Leave Tonight","溫蒂漫步","Spring Spring","./Music/Spring Spring/溫蒂漫步 - I Don't Wanna Leave Tonight.mp3","./Music/Spring Spring/cover.jpg"
"She Loves Me","溫蒂漫步","Spring Spring","./Music/Spring Spring/溫蒂漫步 - She Loves Me.mp3","./Music/Spring Spring/cover.jpg"
"She Was","溫蒂漫步","Spring Spring","./Music/Spring Spring/溫蒂漫步 - She Was.mp3","./Music/Spring Spring/cover.jpg"
"Yes Today","溫蒂漫步","Spring Spring","./Music/Spring Spring/溫蒂漫步 - Yes Today.mp3","./Music/Spring Spring/cover.jpg"
"讓我住進你心裡","溫蒂漫步","Spring Spring","./Music/Spring Spring/溫蒂漫步 - 讓我住進你心裡.mp3","./Music/Spring Spring/cover.jpg"
"Ann","Pink Noise","The Lost Beauties","./Music/The Lost Beauties/Pink Noise - Ann.mp3","./Music/The Lost Beauties/cover.jpg"
"Beauty in Your Eyes","Pink Noise","The Lost Beauties","./Music/The Lost Beauties/Pink Noise - Beauty in Your Eyes.mp3","./Music/The Lost Beauties/cover.jpg"
"七零世代","Pink Noise","The Lost Beauties","./Music/The Lost Beauties/Pink Noise - 七零世代.mp3","./Music/The Lost Beauties/cover.jpg"
"夢失落","Pink Noise","The Lost Beauties","./Music/The Lost Beauties/Pink Noise - 夢失落.mp3","./Music/The Lost Beauties/cover.jpg"
"Love !","Hebe Tien","To Hebe","./Music/To Hebe/Hebe Tien - Love !.mp3","./Music/To Hebe/cover.jpg"
"To Hebe","Hebe Tien","To Hebe","./Music/To Hebe/Hebe Tien - To Hebe.mp3","./Music/To Hebe/cover.jpg"
"你太猖狂","Hebe Tien","To Hebe","./Music/To Hebe/Hebe Tien - 你太猖狂.mp3","./Music/To Hebe/cover.jpg"
"寂寞寂寞就好","Hebe Tien","To Hebe","./Music/To Hebe/Hebe Tien - 寂寞寂寞就好.mp3","./Music/To Hebe/cover.jpg"
"我對不起我","Hebe Tien","To Hebe","./Music/To Hebe/Hebe Tien - 我對不起我.mp3","./Music/To Hebe/cover.jpg"
"我想我不會愛你","Hebe Tien","To Hebe","./Music/To Hebe/Hebe Tien - 我想我不會愛你.mp3","./Music/To Hebe/cover.jpg"
"沒有管理員的公寓","Hebe Tien","To Hebe","./Music/To Hebe/Hebe Tien - 沒有管理員的公寓.mp3","./Music/To Hebe/cover.jpg"
"給小孩","Hebe Tien","To Hebe","./Music/To Hebe/Hebe Tien - 給小孩.mp3","./Music/To Hebe/cover.jpg"
"超級瑪麗","Hebe Tien","To Hebe","./Music/To Hebe/Hebe Tien - 超級瑪麗.mp3","./Music/To Hebe/cover.jpg"
"離島","Hebe Tien","To Hebe","./Music/To Hebe/Hebe Tien - 離島.mp3","./Music/To Hebe/cover.jpg"
"Every Single Night","PA PUN BAND","V","./Music/V/PA PUN BAND - Every Single Night.mp3","./Music/V/cover.jpg"
"哈哈","PA PUN BAND","V","./Music/V/PA PUN BAND - 哈哈.mp3","./Music/V/cover.jpg"
"時間的奴","PA PUN BAND","V","./Music/V/PA PUN BAND - 時間的奴.mp3","./Music/V/cover.jpg"
"真心掏給你","PA PUN BAND","V","./Music/V/PA PUN BAND - 真心掏給你.mp3","./Music/V/cover.jpg"
"請記得揍我一拳","PA PUN BAND","V","./Music/V/PA PUN BAND - 請記得揍我一拳.mp3","./Music/V/cover.jpg"
"鴦","PA PUN BAND","V","./Music/V/PA PUN BAND - 鴦.mp3","./Music/V/cover.jpg"
"不錯","Jacky Cheung","Wake Up Dreaming","./Music/Wake up Dreaming/Jacky Cheung - 不錯.mp3","./Music/Wake up Dreaming/cover.jpg"
"你說的","Jacky Cheung","Wake Up Dreaming","./Music/Wake up Dreaming/Jacky Cheung - 你說的.mp3","./Music/Wake up Dreaming/cover.jpg"
"來得及","Jacky Cheung","Wake Up Dreaming","./Music/Wake up Dreaming/Jacky Cheung - 來得及.mp3","./Music/Wake up Dreaming/cover.jpg"
"我只想唱歌","Jacky Cheung","Wake Up Dreaming","./Music/Wake up Dreaming/Jacky Cheung - 我只想唱歌.mp3","./Music/Wake up Dreaming/cover.jpg"
"我愛上你","Jacky Cheung","Wake Up Dreaming","./Music/Wake up Dreaming/Jacky Cheung - 我愛上你.mp3","./Music/Wake up Dreaming/cover.jpg"
"我醒著做夢","Jacky Cheung","Wake Up Dreaming","./Music/Wake up Dreaming/Jacky Cheung - 我醒著做夢.mp3","./Music/Wake up Dreaming/cover.jpg"
"控訴","Jacky Cheung","Wake Up Dreaming","./Music/Wake up Dreaming/Jacky Cheung - 控訴.mp3","./Music/Wake up Dreaming/cover.jpg"
"時間有淚","Jacky Cheung","Wake Up Dreaming","./Music/Wake up Dreaming/Jacky Cheung - 時間有淚.mp3","./Music/Wake up Dreaming/cover.jpg"
"用餘生去愛","Jacky Cheung","Wake Up Dreaming","./Music/Wake up Dreaming/Jacky Cheung - 用餘生去愛.mp3","./Music/Wake up Dreaming/cover.jpg"
"白自在","Jacky Cheung","Wake Up Dreaming","./Music/Wake up Dreaming/Jacky Cheung - 白自在.mp3","./Music/Wake up Dreaming/cover.jpg"
"冬季不下雪","Andy Lau","一隻牛的異想世界","./Music/一隻牛的異想世界/Andy Lau - 冬季不下雪.mp3","./Music/一隻牛的異想世界/cover.jpg"
"只想抱抱","Andy Lau","一隻牛的異想世界","./Music/一隻牛的異想世界/Andy Lau - 只想抱抱.mp3","./Music/一隻牛的異想世界/cover.jpg"
"壹塊錢","Andy Lau","一隻牛的異想世界","./Music/一隻牛的異想世界/Andy Lau - 壹塊錢.mp3","./Music/一隻牛的異想世界/cover.jpg"
"我是一隻牛","Andy Lau","一隻牛的異想世界","./Music/一隻牛的異想世界/Andy Lau - 我是一隻牛.mp3","./Music/一隻牛的異想世界/cover.jpg"
"最受歡迎男歌手","Andy Lau","一隻牛的異想世界","./Music/一隻牛的異想世界/Andy Lau - 最受歡迎男歌手.mp3","./Music/一隻牛的異想世界/cover.jpg"
"歸宿","Andy Lau","一隻牛的異想世界","./Music/一隻牛的異想世界/Andy Lau - 歸宿.mp3","./Music/一隻牛的異想世界/cover.jpg"
"牧笛","Andy Lau","一隻牛的異想世界","./Music/一隻牛的異想世界/Andy Lau - 牧笛.mp3","./Music/一隻牛的異想世界/cover.jpg"
"玄之又玄","Andy Lau","一隻牛的異想世界","./Music/一隻牛的異想世界/Andy Lau - 玄之又玄.mp3","./Music/一隻牛的異想世界/cover.jpg"
"繭人","Andy Lau","一隻牛的異想世界","./Music/一隻牛的異想世界/Andy Lau - 繭人.mp3","./Music/一隻牛的異想世界/cover.jpg"
"超人","Andy Lau","一隻牛的異想世界","./Music/一隻牛的異想世界/Andy Lau - 超人.mp3","./Music/一隻牛的異想世界/cover.jpg"
"三生三世 - 電視劇《三生三世十里桃花》片頭曲","Jason Zhang","三生三世","./Music/三生三世/Jason Zhang - 三生三世 - 電視劇《三生三世十里桃花》片頭曲.mp3","./Music/三生三世/cover.jpg"
"二手機車上的蘇格拉底","鳳梨先生","不知道的還是不知道","./Music/不知道的還是不知道/鳳梨先生 - 二手機車上的蘇格拉底.mp3","./Music/不知道的還是不知道/cover.jpg"
"人生百貨","鳳梨先生","不知道的還是不知道","./Music/不知道的還是不知道/鳳梨先生 - 人生百貨.mp3","./Music/不知道的還是不知道/cover.jpg"
"四次元地下室","鳳梨先生","不知道的還是不知道","./Music/不知道的還是不知道/鳳梨先生 - 四次元地下室.mp3","./Music/不知道的還是不知道/cover.jpg"
"海貓之歌","曾名傑","之歌","./Music/之歌/曾名傑 - 海貓之歌.mp3","./Music/之歌/cover.jpg"
"海貓貓之歌","曾名傑","之歌","./Music/之歌/曾名傑 - 海貓貓之歌.mp3","./Music/之歌/cover.jpg"
"貓之歌","曾名傑","之歌","./Music/之歌/曾名傑 - 貓之歌.mp3","./Music/之歌/cover.jpg"
"Hey Boy","Diana Wang","你好嗎","./Music/你好嗎/Diana Wang - Hey Boy.mp3","./Music/你好嗎/cover.jpg"
"你好嗎","Diana Wang","你好嗎","./Music/你好嗎/Diana Wang - 你好嗎.mp3","./Music/你好嗎/cover.jpg"
"我不要再難過","Diana Wang","你好嗎","./Music/你好嗎/Diana Wang - 我不要再難過.mp3","./Music/你好嗎/cover.jpg"
"我的我自己","Diana Wang","你好嗎","./Music/你好嗎/Diana Wang - 我的我自己.mp3","./Music/你好嗎/cover.jpg"
"最最愛!","Diana Wang","你好嗎","./Music/你好嗎/Diana Wang - 最最愛!.mp3","./Music/你好嗎/cover.jpg"
"有點不捨","Diana Wang","你好嗎","./Music/你好嗎/Diana Wang - 有點不捨.mp3","./Music/你好嗎/cover.jpg"
"你給過我的快樂","Who Cares 胡凱兒","你給過我的快樂","./Music/你給過我的快樂/Who Cares 胡凱兒 - 你給過我的快樂.mp3","./Music/你給過我的快樂/cover.jpg"
"你願意跟我一起走嗎","貝克小姐Miss Bac.","你願意跟我一起走嗎","./Music/你願意跟我一起走嗎/貝克小姐Miss Bac. - 你願意跟我一起走嗎.mp3","./Music/你願意跟我一起走嗎/cover.jpg"
"嘴硬 (當我說不愛你)","Miu Chu","來日方長","./Music/來日方長/Miu Chu - 嘴硬 (當我說不愛你).mp3","./Music/來日方長/cover.jpg"
"昨天的自己","Miu Chu","來日方長","./Music/來日方長/Miu Chu - 昨天的自己.mp3","./Music/來日方長/cover.jpg"
"Take Me To The Star","Shin","信","./Music/信/Shin - Take Me To The Star.mp3","./Music/信/cover.jpg"
"不滅信念","Shin","信","./Music/信/Shin - 不滅信念.mp3","./Music/信/cover.jpg"
"你存在","Shin","信","./Music/信/Shin - 你存在.mp3","./Music/信/cover.jpg"
"假裝陽光的蠟燭","Shin","信","./Music/信/Shin - 假裝陽光的蠟燭.mp3","./Music/信/cover.jpg"
"傷城","Shin","信","./Music/信/Shin - 傷城.mp3","./Music/信/cover.jpg"
"告別的時代","Shin","信","./Music/信/Shin - 告別的時代.mp3","./Music/信/cover.jpg"
"回來","Shin","信","./Music/信/Shin - 回來.mp3","./Music/信/cover.jpg"
"天知道","Shin","信","./Music/信/Shin - 天知道.mp3","./Music/信/cover.jpg"
"小時候","Shin","信","./Music/信/Shin - 小時候.mp3","./Music/信/cover.jpg"
"態度","Shin","信","./Music/信/Shin - 態度.mp3","./Music/信/cover.jpg"
"我恨妳","Shin","信","./Music/信/Shin - 我恨妳.mp3","./Music/信/cover.jpg"
"我記得","Shin","信","./Music/信/Shin - 我記得.mp3","./Music/信/cover.jpg"
"我選擇笑","Shin","信","./Music/信/Shin - 我選擇笑.mp3","./Music/信/cover.jpg"
"手擁","Shin","信","./Music/信/Shin - 手擁.mp3","./Music/信/cover.jpg"
"暗藏後悔","Shin","信","./Music/信/Shin - 暗藏後悔.mp3","./Music/信/cover.jpg"
"桃花開 搖搖擺擺","Shin","信","./Music/信/Shin - 桃花開 搖搖擺擺.mp3","./Music/信/cover.jpg"
"淪陷","Shin","信","./Music/信/Shin - 淪陷.mp3","./Music/信/cover.jpg"
"火燒的寂寞","Shin","信","./Music/信/Shin - 火燒的寂寞.mp3","./Music/信/cover.jpg"
"趁我","Shin","信","./Music/信/Shin - 趁我.mp3","./Music/信/cover.jpg"
"遠得要命的愛情","Shin","信","./Music/信/Shin - 遠得要命的愛情.mp3","./Music/信/cover.jpg"
"錯了","Shin","信","./Music/信/Shin - 錯了.mp3","./Music/信/cover.jpg"
"魂","Shin","信","./Music/信/Shin - 魂.mp3","./Music/信/cover.jpg"
"黎明之前","Shin","信","./Music/信/Shin - 黎明之前.mp3","./Music/信/cover.jpg"
"狂風裡擁抱","Shin/A-Lin","信","./Music/信/Shin, A-Lin - 狂風裡擁抱.mp3","./Music/信/cover.jpg"
"離歌","Shin/信樂團","信","./Music/信/Shin, 信樂團 - 離歌.mp3","./Music/信/cover.jpg"
"One Night In 北京","信樂團","信","./Music/信/信樂團 - One Night In 北京.mp3","./Music/信/cover.jpg"
"一了百了","信樂團","信","./Music/信/信樂團 - 一了百了.mp3","./Music/信/cover.jpg"
"不會消失的夜晚","信樂團","信","./Music/信/信樂團 - 不會消失的夜晚.mp3","./Music/信/cover.jpg"
"世界末日","信樂團","信","./Music/信/信樂團 - 世界末日.mp3","./Music/信/cover.jpg"
"假如","信樂團","信","./Music/信/信樂團 - 假如.mp3","./Music/信/cover.jpg"
"大驚小怪","信樂團","信","./Music/信/信樂團 - 大驚小怪.mp3","./Music/信/cover.jpg"
"天亮","信樂團","信","./Music/信/信樂團 - 天亮.mp3","./Music/信/cover.jpg"
"天亮以後說分手","信樂團","信","./Music/信/信樂團 - 天亮以後說分手.mp3","./Music/信/cover.jpg"
"天高地厚","信樂團","信","./Music/信/信樂團 - 天高地厚.mp3","./Music/信/cover.jpg"
"挑釁","信樂團","信","./Music/信/信樂團 - 挑釁.mp3","./Music/信/cover.jpg"
"斷了思念","信樂團","信","./Music/信/信樂團 - 斷了思念.mp3","./Music/信/cover.jpg"
"死了都要愛","信樂團","信","./Music/信/信樂團 - 死了都要愛.mp3","./Music/信/cover.jpg"
"海闊天空","信樂團","信","./Music/信/信樂團 - 海闊天空.mp3","./Music/信/cover.jpg"
"無可救藥愛上你","信樂團","信","./Music/信/信樂團 - 無可救藥愛上你.mp3","./Music/信/cover.jpg"
"候鳥","Ricky Hsiao","候鳥","./Music/候鳥/Ricky Hsiao - 候鳥.mp3","./Music/候鳥/cover.jpg"
"城市的光","Ricky Hsiao","候鳥","./Music/候鳥/Ricky Hsiao - 城市的光.mp3","./Music/候鳥/cover.jpg"
"天亮就分手","Ricky Hsiao","候鳥","./Music/候鳥/Ricky Hsiao - 天亮就分手.mp3","./Music/候鳥/cover.jpg"
"對愛入座","Ricky Hsiao","候鳥","./Music/候鳥/Ricky Hsiao - 對愛入座.mp3","./Music/候鳥/cover.jpg"
"晚安","Ricky Hsiao","候鳥","./Music/候鳥/Ricky Hsiao - 晚安.mp3","./Music/候鳥/cover.jpg"
"暫停時光","Ricky Hsiao","候鳥","./Music/候鳥/Ricky Hsiao - 暫停時光.mp3","./Music/候鳥/cover.jpg"
"活該寂寞","Ricky Hsiao","候鳥","./Music/候鳥/Ricky Hsiao - 活該寂寞.mp3","./Music/候鳥/cover.jpg"
"給親愛的你","Ricky Hsiao","候鳥","./Music/候鳥/Ricky Hsiao - 給親愛的你.mp3","./Music/候鳥/cover.jpg"
"英雄小說","Ricky Hsiao","候鳥","./Music/候鳥/Ricky Hsiao - 英雄小說.mp3","./Music/候鳥/cover.jpg"
"迷宮","Ricky Hsiao","候鳥","./Music/候鳥/Ricky Hsiao - 迷宮.mp3","./Music/候鳥/cover.jpg"
"Until The Day","JJ Lin","偉大的渺小","./Music/偉大的渺小/JJ Lin - Until The Day.mp3","./Music/偉大的渺小/cover.jpg"
"偉大的渺小","JJ Lin","偉大的渺小","./Music/偉大的渺小/JJ Lin - 偉大的渺小.mp3","./Music/偉大的渺小/cover.jpg"
"剪雲者","JJ Lin","偉大的渺小","./Music/偉大的渺小/JJ Lin - 剪雲者.mp3","./Music/偉大的渺小/cover.jpg"
"四點四十四","JJ Lin","偉大的渺小","./Music/偉大的渺小/JJ Lin - 四點四十四.mp3","./Music/偉大的渺小/cover.jpg"
"小瓶子 (電影 "假如王子睡著了" 印象曲)","JJ Lin","偉大的渺小","./Music/偉大的渺小/JJ Lin - 小瓶子 (電影 '假如王子睡著了' 印象曲).mp3","./Music/偉大的渺小/cover.jpg"
"我繼續","JJ Lin","偉大的渺小","./Music/偉大的渺小/JJ Lin - 我繼續.mp3","./Music/偉大的渺小/cover.jpg"
"聖所","JJ Lin","偉大的渺小","./Music/偉大的渺小/JJ Lin - 聖所.mp3","./Music/偉大的渺小/cover.jpg"
"身為風帆","JJ Lin","偉大的渺小","./Music/偉大的渺小/JJ Lin - 身為風帆.mp3","./Music/偉大的渺小/cover.jpg"
"黑夜問白天","JJ Lin","偉大的渺小","./Music/偉大的渺小/JJ Lin - 黑夜問白天.mp3","./Music/偉大的渺小/cover.jpg"
"Booty Call","A-Mei Chang","偏執面","./Music/偏執面/A-Mei Chang - Booty Call.mp3","./Music/偏執面/cover.jpg"
"三月","A-Mei Chang","偏執面","./Music/偏執面/A-Mei Chang - 三月.mp3","./Music/偏執面/cover.jpg"
"前進烏托邦","A-Mei Chang","偏執面","./Music/偏執面/A-Mei Chang - 前進烏托邦.mp3","./Music/偏執面/cover.jpg"
"狗","A-Mei Chang","偏執面","./Music/偏執面/A-Mei Chang - 狗.mp3","./Music/偏執面/cover.jpg"
"自虐","A-Mei Chang","偏執面","./Music/偏執面/A-Mei Chang - 自虐.mp3","./Music/偏執面/cover.jpg"
"跳進來","A-Mei Chang","偏執面","./Music/偏執面/A-Mei Chang - 跳進來.mp3","./Music/偏執面/cover.jpg"
"這樣你還要愛我嗎","A-Mei Chang","偏執面","./Music/偏執面/A-Mei Chang - 這樣你還要愛我嗎.mp3","./Music/偏執面/cover.jpg"
"都對也都錯","A-Mei Chang","偏執面","./Music/偏執面/A-Mei Chang - 都對也都錯.mp3","./Music/偏執面/cover.jpg"
"飛高高","A-Mei Chang","偏執面","./Music/偏執面/A-Mei Chang - 飛高高.mp3","./Music/偏執面/cover.jpg"
"偷故事的人","A-Mei Chang","偷故事的人","./Music/偷故事的人/A-Mei Chang - 偷故事的人.mp3","./Music/偷故事的人/cover.jpg"
"壞的好人","A-Mei Chang","偷故事的人","./Music/偷故事的人/A-Mei Chang - 壞的好人.mp3","./Music/偷故事的人/cover.jpg"
"戒斷","A-Mei Chang","偷故事的人","./Music/偷故事的人/A-Mei Chang - 戒斷.mp3","./Music/偷故事的人/cover.jpg"
"裝醉","A-Mei Chang","偷故事的人","./Music/偷故事的人/A-Mei Chang - 裝醉.mp3","./Music/偷故事的人/cover.jpg"
"身後","A-Mei Chang","偷故事的人","./Music/偷故事的人/A-Mei Chang - 身後.mp3","./Music/偷故事的人/cover.jpg"
"連名帶姓","A-Mei Chang","偷故事的人","./Music/偷故事的人/A-Mei Chang - 連名帶姓.mp3","./Music/偷故事的人/cover.jpg"
"Beautiful Day","Mister Mouth","光這麼說","./Music/光這麼說/Mister Mouth - Beautiful Day.mp3","./Music/光這麼說/cover.jpg"
"Welcome Home","Mister Mouth","光這麼說","./Music/光這麼說/Mister Mouth - Welcome Home.mp3","./Music/光這麼說/cover.jpg"
"別忘記你是誰","Mister Mouth","光這麼說","./Music/光這麼說/Mister Mouth - 別忘記你是誰.mp3","./Music/光這麼說/cover.jpg"
"床邊故事","Mister Mouth","光這麼說","./Music/光這麼說/Mister Mouth - 床邊故事.mp3","./Music/光這麼說/cover.jpg"
"沉睡王國","Mister Mouth","光這麼說","./Music/光這麼說/Mister Mouth - 沉睡王國.mp3","./Music/光這麼說/cover.jpg"
"滯留","Mister Mouth","光這麼說","./Music/光這麼說/Mister Mouth - 滯留.mp3","./Music/光這麼說/cover.jpg"
"第四人稱","Mister Mouth","光這麼說","./Music/光這麼說/Mister Mouth - 第四人稱.mp3","./Music/光這麼說/cover.jpg"
"紀念冊","Mister Mouth","光這麼說","./Music/光這麼說/Mister Mouth - 紀念冊.mp3","./Music/光這麼說/cover.jpg"
"Play","David Tao","六九樂章","./Music/六九樂章/David Tao - Play.mp3","./Music/六九樂章/cover.jpg"
"中國姑娘","David Tao","六九樂章","./Music/六九樂章/David Tao - 中國姑娘.mp3","./Music/六九樂章/cover.jpg"
"你的歌","David Tao","六九樂章","./Music/六九樂章/David Tao - 你的歌.mp3","./Music/六九樂章/cover.jpg"
"我太傻","David Tao","六九樂章","./Music/六九樂章/David Tao - 我太傻.mp3","./Music/六九樂章/cover.jpg"
"暗戀","David Tao","六九樂章","./Music/六九樂章/David Tao - 暗戀.mp3","./Music/六九樂章/cover.jpg"
"火鳥功","David Tao","六九樂章","./Music/六九樂章/David Tao - 火鳥功.mp3","./Music/六九樂章/cover.jpg"
"請繼續, 任性","David Tao","六九樂章","./Music/六九樂章/David Tao - 請繼續, 任性.mp3","./Music/六九樂章/cover.jpg"
"雪豹","David Tao","六九樂章","./Music/六九樂章/David Tao - 雪豹.mp3","./Music/六九樂章/cover.jpg"
"一個人","Andy Lau","再說一次.我愛你","./Music/再說一次我愛你/Andy Lau - 一個人.mp3","./Music/再說一次我愛你/cover.jpg"
"再說一次. 我愛你","Andy Lau","再說一次.我愛你","./Music/再說一次我愛你/Andy Lau - 再說一次. 我愛你.mp3","./Music/再說一次我愛你/cover.jpg"
"單純女孩","Andy Lau","再說一次.我愛你","./Music/再說一次我愛你/Andy Lau - 單純女孩.mp3","./Music/再說一次我愛你/cover.jpg"
"完美","Andy Lau","再說一次.我愛你","./Music/再說一次我愛你/Andy Lau - 完美.mp3","./Music/再說一次我愛你/cover.jpg"
"未知數","Andy Lau","再說一次.我愛你","./Music/再說一次我愛你/Andy Lau - 未知數.mp3","./Music/再說一次我愛你/cover.jpg"
"狠心的一課","Andy Lau","再說一次.我愛你","./Music/再說一次我愛你/Andy Lau - 狠心的一課.mp3","./Music/再說一次我愛你/cover.jpg"
"真心話","Andy Lau","再說一次.我愛你","./Music/再說一次我愛你/Andy Lau - 真心話.mp3","./Music/再說一次我愛你/cover.jpg"
"美人痛","Andy Lau","再說一次.我愛你","./Music/再說一次我愛你/Andy Lau - 美人痛.mp3","./Music/再說一次我愛你/cover.jpg"
"苦命梁祝","Andy Lau","再說一次.我愛你","./Music/再說一次我愛你/Andy Lau - 苦命梁祝.mp3","./Music/再說一次我愛你/cover.jpg"
"虹橋機場的咖啡廳","Andy Lau","再說一次.我愛你","./Music/再說一次我愛你/Andy Lau - 虹橋機場的咖啡廳.mp3","./Music/再說一次我愛你/cover.jpg"
"凌星凝望 - 第三十六屆政大金旋獎主題曲","Theseus 忒修斯","凌星凝望 (第三十六屆政大金旋獎主題曲)","./Music/凌星凝望/Theseus 忒修斯 - 凌星凝望 - 第三十六屆政大金旋獎主題曲.mp3","./Music/凌星凝望/cover.jpg"
"一半","Joker Xue","初學者","./Music/初學者/Joker Xue - 一半.mp3","./Music/初學者/cover.jpg"
"下雨了","Joker Xue","初學者","./Music/初學者/Joker Xue - 下雨了.mp3","./Music/初學者/cover.jpg"
"初學者","Joker Xue","初學者","./Music/初學者/Joker Xue - 初學者.mp3","./Music/初學者/cover.jpg"
"小孩","Joker Xue","初學者","./Music/初學者/Joker Xue - 小孩.mp3","./Music/初學者/cover.jpg"
"我好像在哪見過你","Joker Xue","初學者","./Music/初學者/Joker Xue - 我好像在哪見過你.mp3","./Music/初學者/cover.jpg"
"演員","Joker Xue","初學者","./Music/初學者/Joker Xue - 演員.mp3","./Music/初學者/cover.jpg"
"紳士","Joker Xue","初學者","./Music/初學者/Joker Xue - 紳士.mp3","./Music/初學者/cover.jpg"
"花兒和少年","Joker Xue","初學者","./Music/初學者/Joker Xue - 花兒和少年.mp3","./Music/初學者/cover.jpg"
"Love is Love","Rainie Yang","刪·拾 以後","./Music/刪‧拾 以後/Rainie Yang - Love is Love.mp3","./Music/刪‧拾 以後/cover.jpg"
"不可惜","Rainie Yang","刪·拾 以後","./Music/刪‧拾 以後/Rainie Yang - 不可惜.mp3","./Music/刪‧拾 以後/cover.jpg"
"刪拾","Rainie Yang","刪·拾 以後","./Music/刪‧拾 以後/Rainie Yang - 刪拾.mp3","./Music/刪‧拾 以後/cover.jpg"
"泥土","Rainie Yang","刪·拾 以後","./Music/刪‧拾 以後/Rainie Yang - 泥土.mp3","./Music/刪‧拾 以後/cover.jpg"
"煉愛","Rainie Yang","刪·拾 以後","./Music/刪‧拾 以後/Rainie Yang - 煉愛.mp3","./Music/刪‧拾 以後/cover.jpg"
"獻醜","Rainie Yang","刪·拾 以後","./Music/刪‧拾 以後/Rainie Yang - 獻醜.mp3","./Music/刪‧拾 以後/cover.jpg"
"空空","Rainie Yang","刪·拾 以後","./Music/刪‧拾 以後/Rainie Yang - 空空.mp3","./Music/刪‧拾 以後/cover.jpg"
"節日快樂","Rainie Yang","刪·拾 以後","./Music/刪‧拾 以後/Rainie Yang - 節日快樂.mp3","./Music/刪‧拾 以後/cover.jpg"
"臉孔","Rainie Yang","刪·拾 以後","./Music/刪‧拾 以後/Rainie Yang - 臉孔.mp3","./Music/刪‧拾 以後/cover.jpg"
"勇氣","Fish Leong","勇氣","./Music/勇氣/Fish Leong - 勇氣.mp3","./Music/勇氣/cover.jpg"
"半個月亮","Fish Leong","勇氣","./Music/勇氣/Fish Leong - 半個月亮.mp3","./Music/勇氣/cover.jpg"
"多數是晴天","Fish Leong","勇氣","./Music/勇氣/Fish Leong - 多數是晴天.mp3","./Music/勇氣/cover.jpg"
"如果有一天","Fish Leong","勇氣","./Music/勇氣/Fish Leong - 如果有一天.mp3","./Music/勇氣/cover.jpg"
"愛你不是兩三天","Fish Leong","勇氣","./Music/勇氣/Fish Leong - 愛你不是兩三天.mp3","./Music/勇氣/cover.jpg"
"愛計較","Fish Leong","勇氣","./Music/勇氣/Fish Leong - 愛計較.mp3","./Music/勇氣/cover.jpg"
"昨天","Fish Leong","勇氣","./Music/勇氣/Fish Leong - 昨天.mp3","./Music/勇氣/cover.jpg"
"最後","Fish Leong","勇氣","./Music/勇氣/Fish Leong - 最後.mp3","./Music/勇氣/cover.jpg"
"最爛的理由","Fish Leong","勇氣","./Music/勇氣/Fish Leong - 最爛的理由.mp3","./Music/勇氣/cover.jpg"
"沒有水的游泳池","Fish Leong","勇氣","./Music/勇氣/Fish Leong - 沒有水的游泳池.mp3","./Music/勇氣/cover.jpg"
"不營業的日常","Rene Liu","各自安好","./Music/各自安好/Rene Liu - 不營業的日常.mp3","./Music/各自安好/cover.jpg"
